id,occurrence_id,last_modified,callnumber,title,scientificname,collector,collecting_date,latitude,longitude,datum,geographic_continent,geographic_country,geographic_stateprovince,geographic_county,geographic_municipality,geographic_locality,common_name,type,format,era,geographic_culture,identified_by,identification_references,previous_identifications,associated_references
4380290,urn:uuid:4ee17016-049a-42a5-9ae8-a5165c5d46a8,2019-01-11T23:19:15.000Z,YPM IZ 101108,"Cerebratulus lacteus; YPM IZ 101108; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; East side just above the low tide line; Elder, L. E.; Rojas, L. M.; Elder, G.; 2017-08-02",Cerebratulus lacteus,"Elder, L. E.; Rojas, L. M.; Elder, G.",8/2/2017,,,,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",East side just above the low tide line,anoplan nemertines; ribbon worms; animals,,,,,Eric A. Lazo-Wasem,,Cerebratulus lacteus,Det. by: Eric A. Lazo-Wasem 2017
4360726,urn:uuid:eb3eb604-9a5c-4b5e-94df-da0d11af594a,2019-01-11T23:19:15.000Z,YPM IZ 096544,"Chiridotea coeca; YPM IZ 096544; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Shallow intertidal just off Bradley Rocks and along Bradley Point; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; 2017-06-15",Chiridotea coeca,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.",6/15/2017,41.251039,-72.9572,,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",Shallow intertidal just off Bradley Rocks and along Bradley Point,isopods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Chiridotea coeca,Det. by: Eric A. Lazo-Wasem 2017
4365050,urn:uuid:08898f13-b368-4d9e-9cd0-20be04290a46,2019-01-11T23:19:15.000Z,YPM IZ 097754,"Chiridotea coeca; YPM IZ 097754; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Tidepools near Bradley Point rocks; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; 2017-06-26",Chiridotea coeca,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.",6/26/2017,41.2517,-72.9572,,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",Tidepools near Bradley Point rocks,isopods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Chiridotea coeca,Det. by: Eric A. Lazo-Wasem 2017
4396574,urn:uuid:260bcb97-a891-4c5c-a7a5-0f8fd0cc2a12,2019-01-11T23:19:15.000Z,YPM IZ 101923,"Chrysaora quinquecirrha; YPM IZ 101923; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; Fairfield County; Bridgeport, Captain's Cove Seaport; Trawling approximately 1.25 miles SSE of marina; Rojas, L. M., R/V Catherine Moore; 2017-09-22",Chrysaora quinquecirrha,"Rojas, L. M., R/V Catherine Moore",9/22/2017,41.1392,-73.2014,,North America,USA,Connecticut,Fairfield County,"Bridgeport, Captain's Cove Seaport",Trawling approximately 1.25 miles SSE of marina,true jellyfish; cnidarians; animals,,,,,Eric A. Lazo-Wasem,,Chrysaora quinquecirrha,Det. by: Eric A. Lazo-Wasem 2017
4388066,urn:uuid:d3c4a426-32f8-4947-8474-1ed585bbdfe4,2017-10-16T08:02:17.000Z,YPM IZ 101854,"Ciona intestinalis; YPM IZ 101854; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New London County; Groton, Noank Shipyard; Floating dock at end of ramp next to beach area. Scraping of dock and buoy; Rojas, L. M.; Boardman, R. E.; 2017-08-24",Ciona intestinalis,"Rojas, L. M.; Boardman, R. E.",8/24/2017,41.320144,-71.988603,,North America,USA,Connecticut,New London County,"Groton, Noank Shipyard",Floating dock at end of ramp next to beach area. Scraping of dock and buoy,sea squirts; tunicates; chordates; animals,,,,,Leanne E. Elder,,Ciona intestinalis,Det. by: Leanne E. Elder 2017
4388061,urn:uuid:ea0c8d2d-3811-4faa-b964-350326bd3975,2017-10-16T08:02:17.000Z,YPM IZ 101857,"Ciona intestinalis; YPM IZ 101857; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New London County; Groton, Noank Shipyard; Floating dock at end of ramp next to beach area. Scraping of dock and buoy; Rojas, L. M.; Boardman, R. E.; 2017-08-24",Ciona intestinalis,"Rojas, L. M.; Boardman, R. E.",8/24/2017,41.320144,-71.988603,,North America,USA,Connecticut,New London County,"Groton, Noank Shipyard",Floating dock at end of ramp next to beach area. Scraping of dock and buoy,sea squirts; tunicates; chordates; animals,,,,,Leanne E. Elder,,Ciona intestinalis,Det. by: Leanne E. Elder
4417890,urn:uuid:b8e03473-6260-463b-a042-3523c4651e4c,2019-01-11T23:19:15.000Z,YPM IZ 102053,"Ciona intestinalis; YPM IZ 102053; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New London County; Groton, Noank Shipyard; Floating dock at end of ramp next to beach area. Scraping of dock and buoy; Rojas, L. M.; Boardman, R. E.; 2017-08-24",Ciona intestinalis,"Rojas, L. M.; Boardman, R. E.",8/24/2017,41.320144,-71.988603,,North America,USA,Connecticut,New London County,"Groton, Noank Shipyard",Floating dock at end of ramp next to beach area. Scraping of dock and buoy,sea squirts; tunicates; chordates; animals,,,,,Eric A. Lazo-Wasem,,Ciona intestinalis,Det. by: Eric A. Lazo-Wasem 2017
4368809,urn:uuid:cbcf4e46-6eb7-45e0-86e8-3fcaa09dafb7,2019-01-11T23:19:15.000Z,YPM IZ 098629,"Cirratulus grandis; YPM IZ 098629; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks; Elder, L. E.; Culligan, C. R.; 2017-07-11",Cirratulus grandis,"Elder, L. E.; Culligan, C. R.",7/11/2017,72.904,-41.2475,,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,marine bristleworms; segmented worms; animals,,,,,Eric A. Lazo-Wasem,,Cirratulus grandis,Det. by: Eric A. Lazo-Wasem 2017
4368796,urn:uuid:90a5c2a7-7b19-433d-89ff-87d8d1542448,2019-01-11T23:19:15.000Z,YPM IZ 098633,"Cirratulus grandis; YPM IZ 098633; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks; Elder, L. E.; Culligan, C. R.; 2017-07-11",Cirratulus grandis,"Elder, L. E.; Culligan, C. R.",7/11/2017,72.904,-41.2475,,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,marine bristleworms; segmented worms; animals,,,,,Eric A. Lazo-Wasem,,Cirratulus grandis,Det. by: Eric A. Lazo-Wasem 2017
4368795,urn:uuid:98d1506d-378b-4c1a-8281-8a78d23c8507,2019-01-11T23:19:15.000Z,YPM IZ 098634,"Cirratulus grandis; YPM IZ 098634; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks; Elder, L. E.; Culligan, C. R.; 2017-07-11",Cirratulus grandis,"Elder, L. E.; Culligan, C. R.",7/11/2017,72.904,-41.2475,,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,marine bristleworms; segmented worms; animals,,,,,Eric A. Lazo-Wasem,,Cirratulus grandis,Det. by: Eric A. Lazo-Wasem 2017
4369546,urn:uuid:272721ce-166e-4c0a-9f5b-4a5f36468f26,2019-01-11T23:19:15.000Z,YPM IZ 098675,"Cirratulus grandis; YPM IZ 098675; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks; Elder, L. E.; Culligan, C. R.; 2017-07-11",Cirratulus grandis,"Elder, L. E.; Culligan, C. R.",7/11/2017,72.904,-41.2475,,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,marine bristleworms; segmented worms; animals,,,,,Eric A. Lazo-Wasem,,Cirratulus grandis,Det. by: Eric A. Lazo-Wasem 2017
4370611,urn:uuid:2d028cee-179f-48f2-bdd4-e7c111f29e9c,2017-09-08T14:15:07.000Z,YPM IZ 099154,"Cirratulus grandis; YPM IZ 099154; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; Collection along shore near the lighthouse and on western breakwall rocks; Elder, L. E.; Rojas, L. M.; 2017-07-10",Cirratulus grandis,"Elder, L. E.; Rojas, L. M.",7/10/2017,75.9042,-41.2475,,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",Collection along shore near the lighthouse and on western breakwall rocks,marine bristleworms; segmented worms; animals,,,,,Leanne E. Elder,,Cirratulus grandis,Det. by: Leanne E. Elder 2017
4375240,urn:uuid:4c273213-098a-4788-9bd8-384059fe8a2f,2019-01-11T23:19:15.000Z,YPM IZ 100547,"Cirratulus grandis; YPM IZ 100547; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Outer Island; Southwest side of island along shore and in tide pools; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; Palffy-Muhoray, N. M.; 2017-07-27",Cirratulus grandis,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.; Palffy-Muhoray, N. M.",7/27/2017,41.241,-72.76,,North America,USA,Connecticut,New Haven County,"Branford, Outer Island",Southwest side of island along shore and in tide pools,marine bristleworms; segmented worms; animals,,,,,Eric A. Lazo-Wasem,,Cirratulus grandis,Det. by: Eric A. Lazo-Wasem 2017
4376652,urn:uuid:fb13f9f2-5657-49fe-9ef9-0408ec481f7c,2019-01-11T23:19:15.000Z,YPM IZ 100767,"Cirratulus grandis; YPM IZ 100767; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Outer Island; Southwest side of island along shore and in tide pools; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; Palffy-Muhoray, N. M.; 2017-07-27",Cirratulus grandis,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.; Palffy-Muhoray, N. M.",7/27/2017,41.241,-72.76,,North America,USA,Connecticut,New Haven County,"Branford, Outer Island",Southwest side of island along shore and in tide pools,marine bristleworms; segmented worms; animals,,,,,Eric A. Lazo-Wasem,,Cirratulus grandis,Det. by: Eric A. Lazo-Wasem 2017
4371434,urn:uuid:8162ec36-e9e1-40b7-8e89-36655251d7d4,2019-01-11T23:19:15.000Z,YPM IZ 099590,"Cirratulus; YPM IZ 099590; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; 2017-07-18",Cirratulus,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.",7/18/2017,41.286322,-72.923711,,North America,USA,Connecticut,New Haven County,New Haven,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial",marine bristleworms; segmented worms; animals,,,,,Eric A. Lazo-Wasem,,Cirratulus,Det. by: Eric A. Lazo-Wasem
4371433,urn:uuid:a6e981e9-54d9-403b-a08f-b7247884ad24,2019-01-11T23:19:15.000Z,YPM IZ 099592,"Cirratulus; YPM IZ 099592; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; 2017-07-18",Cirratulus,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.",7/18/2017,41.286322,-72.923711,,North America,USA,Connecticut,New Haven County,New Haven,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial",marine bristleworms; segmented worms; animals,,,,,Eric A. Lazo-Wasem,,Cirratulus,Det. by: Eric A. Lazo-Wasem
4368838,urn:uuid:4b68140b-058d-47de-92cf-d73159a41dbe,2017-09-08T16:08:39.000Z,YPM IZ 098624,"Clathria (Clathria) prolifera; YPM IZ 098624; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; Collection along shore near the lighthouse and on western breakwall rocks; Elder, L. E.; Rojas, L. M.; 2017-07-10",Clathria (Clathria) prolifera,"Elder, L. E.; Rojas, L. M.",7/10/2017,75.9042,-41.2475,,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",Collection along shore near the lighthouse and on western breakwall rocks,demosponges; sponges; animals,,,,,Leanne E. Elder,,Clathria (Clathria) prolifera,Det. by: Leanne E. Elder 2017
4363754,urn:uuid:ff0ac4ea-5b14-4780-9bdd-8311826c6282,2019-01-11T23:19:15.000Z,YPM IZ 097012,"Clathria prolifera; YPM IZ 097012; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Tidepools near Bradley Point rocks; Elder, L. E.; Culligan, C. R.; 2017-06-21",Clathria prolifera,"Elder, L. E.; Culligan, C. R.",6/21/2017,41.251694,-72.957133,,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",Tidepools near Bradley Point rocks,demosponges; sponges; animals,,,,,Eric A. Lazo-Wasem,,Clathria prolifera,Det. by: Eric A. Lazo-Wasem 2017
4363952,urn:uuid:7b95de1d-9264-446c-9c26-8e428b351aa2,2019-01-11T23:19:15.000Z,YPM IZ 097366,"Clathria prolifera; YPM IZ 097366; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Tidepools near Bradley Point rocks; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; 2017-06-26",Clathria prolifera,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.",6/26/2017,41.2517,-72.9572,,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",Tidepools near Bradley Point rocks,demosponges; sponges; animals,,,,,Eric A. Lazo-Wasem,,Clathria prolifera,Det. by: Eric A. Lazo-Wasem 2017
4363877,urn:uuid:d424a471-addb-4117-8299-a340959bd344,2019-01-11T23:19:15.000Z,YPM IZ 097413,"Clathria prolifera; YPM IZ 097413; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Tidepools near Bradley Point rocks; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; 2017-06-26",Clathria prolifera,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.",6/26/2017,41.2517,-72.9572,,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",Tidepools near Bradley Point rocks,demosponges; sponges; animals,,,,,Eric A. Lazo-Wasem,,Clathria prolifera,Det. by: Eric A. Lazo-Wasem 2017
4363874,urn:uuid:5e60fe7b-5433-488d-84ec-3d4b23cacc58,2019-01-11T23:19:15.000Z,YPM IZ 097414,"Clathria prolifera; YPM IZ 097414; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Tidepools near Bradley Point rocks; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; 2017-06-26",Clathria prolifera,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.",6/26/2017,41.2517,-72.9572,,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",Tidepools near Bradley Point rocks,demosponges; sponges; animals,,,,,Eric A. Lazo-Wasem,,Clathria prolifera,Det. by: Eric A. Lazo-Wasem 2017
4373267,urn:uuid:b6cdfe81-82e4-4edf-a9a5-1aca1919bbb0,2019-01-11T23:19:15.000Z,YPM IZ 099944,"Clathria prolifera; YPM IZ 099944; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; Collection below low tide line along beach and western breakwall rocks; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; 2017-07-12",Clathria prolifera,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.",7/12/2017,41.2475,-72.9039,,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",Collection below low tide line along beach and western breakwall rocks,demosponges; sponges; animals,,,,,Eric A. Lazo-Wasem,,Clathria prolifera,Det. by: Eric A. Lazo-Wasem 2017
4373324,urn:uuid:e40d9f37-c3bb-4141-931f-aee4c56bb9ac,2019-01-11T23:19:15.000Z,YPM IZ 100073,"Clathria prolifera; YPM IZ 100073; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Stony Creek; Stony Creek under the trolley bridge; Elder, L. E.; Kumara, M.; 2017-07-20",Clathria prolifera,"Elder, L. E.; Kumara, M.",7/20/2017,41.269553,-72.757243,,North America,USA,Connecticut,New Haven County,"Branford, Stony Creek",Stony Creek under the trolley bridge,demosponges; sponges; animals,,,,,Eric A. Lazo-Wasem,,Clathria prolifera,Det. by: Eric A. Lazo-Wasem 2017
4375447,urn:uuid:47206b7b-b6e4-4099-b763-cc85e97f68fe,2017-10-16T09:49:10.000Z,YPM IZ 100631,"Clathria prolifera; YPM IZ 100631; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Outer Island; Southwest side of island along shore and in tide pools; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; Palffy-Muhoray, N. M.; 2017-07-27",Clathria prolifera,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.; Palffy-Muhoray, N. M.",7/27/2017,41.241,-72.76,,North America,USA,Connecticut,New Haven County,"Branford, Outer Island",Southwest side of island along shore and in tide pools,demosponges; sponges; animals,,,,,"Eric A. Lazo-Wasem, Leanne E. Elder",,Clathria prolifera,"Det. by: Eric A. Lazo-Wasem, Leanne E. Elder 2017"
4368375,urn:uuid:a9b718d7-9e4c-4694-ba46-c1d23aa42b1b,2019-01-11T23:19:15.000Z,YPM IZ 098309,"Cliona celata; YPM IZ 098309; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Rocky area west side of Bradley Point; Elder, L. E.; Culligan, C. R.; 2017-06-30",Cliona celata,"Elder, L. E.; Culligan, C. R.",6/30/2017,41.252228,-72.956392,,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",Rocky area west side of Bradley Point,demosponges; sponges; animals,,,,,Eric A. Lazo-Wasem,,Cliona celata,Det. by: Eric A. Lazo-Wasem 2017
4373266,urn:uuid:d53ea191-ad90-48c9-b6a5-e130e5227306,2019-01-11T23:19:15.000Z,YPM IZ 099946,"Cliona celata; YPM IZ 099946; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; Collection below low tide line along beach and western breakwall rocks; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; 2017-07-12",Cliona celata,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.",7/12/2017,41.2475,-72.9039,,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",Collection below low tide line along beach and western breakwall rocks,demosponges; sponges; animals,,,,,Eric A. Lazo-Wasem,,Cliona celata,Det. by: Eric A. Lazo-Wasem 2017
4377018,urn:uuid:b4d7d90e-1765-4591-929a-602a376c185f,2019-01-11T23:19:15.000Z,YPM IZ 100764,"Cliona; YPM IZ 100764; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; Collection below low tide line along beach and western breakwall rocks; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; 2017-07-12",Cliona,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.",7/12/2017,41.2475,-72.9039,,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",Collection below low tide line along beach and western breakwall rocks,demosponges; sponges; animals,,,,,Eric A. Lazo-Wasem,,Cliona,Det. by: Eric A. Lazo-Wasem 2017
4382828,urn:uuid:b9a7021c-67a6-405a-b4bd-e524f1d063c7,2017-11-03T23:16:22.000Z,YPM IZ 101394,"Clymenella zonalis; YPM IZ 101394; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Yale Coastal Field Station; Elder, L. E.; Culligan, C. R.; Boardman, R. E.; 2017-08-09",Clymenella zonalis,"Elder, L. E.; Culligan, C. R.; Boardman, R. E.",8/9/2017,41.254,-72.73,,North America,USA,Connecticut,New Haven County,"Branford, Yale Coastal Field Station",,marine bristleworms; segmented worms; animals,,,,,Leanne E. Elder,,Clymenella zonalis,Det. by: Leanne E. Elder 2017
4416742,urn:uuid:f72c6a6c-1a72-41f7-9f99-57f2da7eaf36,2017-11-11T23:26:22.000Z,YPM IZ 102046,"Columbellidae?; YPM IZ 102046; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New London County; Groton, Noank; Small park next to Noank Historical Society at end of Main Street; Rojas, L. M.; Boardman, R. E.; 2017-08-24",Columbellidae?,"Rojas, L. M.; Boardman, R. E.",8/24/2017,41.3253,-71.9844,,North America,USA,Connecticut,New London County,"Groton, Noank",Small park next to Noank Historical Society at end of Main Street,snails and slugs; molluscs; animals,,,,,,,Columbellidae?|Costoanachis translirata,|
4365273,urn:uuid:7d335cb3-51d7-4ab6-ae4c-4706307db2bc,2018-07-10T23:15:50.000Z,YPM IZ 097528,"Copepoda; YPM IZ 097528; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Tidepools near Bradley Point rocks; Elder, L. E.; Culligan, C. R.; 2017-06-21",Copepoda,"Elder, L. E.; Culligan, C. R.",6/21/2017,41.251694,-72.957133,,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",Tidepools near Bradley Point rocks,copepods; crustaceans; arthropods; animals,,,,,Lourdes M. Rojas,,Copepoda,Det. by: Lourdes M. Rojas 2017
4378880,urn:uuid:f8b58d89-b463-451e-9223-c2784aa90d6e,2019-01-11T23:19:15.000Z,YPM IZ 101036,"Copepoda; YPM IZ 101036; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Outer Island; Southwest side of island along shore and in tide pools; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; Palffy-Muhoray, N. M.; 2017-07-27",Copepoda,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.; Palffy-Muhoray, N. M.",7/27/2017,41.241,-72.76,,North America,USA,Connecticut,New Haven County,"Branford, Outer Island",Southwest side of island along shore and in tide pools,copepods; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Copepoda,Det. by: Eric A. Lazo-Wasem 2017
4386895,urn:uuid:f85ee7a5-decd-40a2-a3db-4c6b54f676b4,2018-07-10T23:15:50.000Z,YPM IZ 101847,"Copepoda; YPM IZ 101847; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New London County; Groton, Noank Shipyard; Beach area next to ramp leading to floating dock; Rojas, L. M.; Boardman, R. E.; 2017-08-24",Copepoda,"Rojas, L. M.; Boardman, R. E.",8/24/2017,41.320406,-71.988728,,North America,USA,Connecticut,New London County,"Groton, Noank Shipyard",Beach area next to ramp leading to floating dock,copepods; crustaceans; arthropods; animals,,,,,Leanne E. Elder,,Copepoda,Det. by: Leanne E. Elder 2017
4388077,urn:uuid:61271288-59e0-4e61-937b-5f852ceff0c0,2018-07-10T23:15:50.000Z,YPM IZ 101875,"Copepoda; YPM IZ 101875; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New London County; Groton, Noank Shipyard; Floating dock at end of ramp next to beach area. Scraping of dock and buoy; Rojas, L. M.; Boardman, R. E.; 2017-08-24",Copepoda,"Rojas, L. M.; Boardman, R. E.",8/24/2017,41.320144,-71.988603,,North America,USA,Connecticut,New London County,"Groton, Noank Shipyard",Floating dock at end of ramp next to beach area. Scraping of dock and buoy,copepods; crustaceans; arthropods; animals,,,,,,,Copepoda,
4388588,urn:uuid:8902a545-496b-41ec-8ef6-0736ac7b292c,2019-01-11T23:19:15.000Z,YPM IZ 101882,"Corophium acutum; YPM IZ 101882; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New London County; Groton, Noank Shipyard; Floating dock at end of ramp next to beach area. Scraping of dock and buoy; Rojas, L. M.; Boardman, R. E.; 2017-08-24",Corophium acutum,"Rojas, L. M.; Boardman, R. E.",8/24/2017,41.320144,-71.988603,,North America,USA,Connecticut,New London County,"Groton, Noank Shipyard",Floating dock at end of ramp next to beach area. Scraping of dock and buoy,gammaridean amphipods; amphipods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Corophium acutum,Det. by: Eric A. Lazo-Wasem 2017
4365126,urn:uuid:51b745b9-29dc-4dfd-9463-ad32d13905f4,2017-09-01T15:58:56.000Z,YPM IZ 097542,"Corophium insidiosum; YPM IZ 097542; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Tidepools near Bradley Point rocks; Elder, L. E.; Culligan, C. R.; 2017-06-21",Corophium insidiosum,"Elder, L. E.; Culligan, C. R.",6/21/2017,41.251694,-72.957133,,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",Tidepools near Bradley Point rocks,gammaridean amphipods; amphipods; malacostracans; crustaceans; arthropods; animals,,,,,Lourdes M. Rojas,,Corophium insidiosum,Det. by: Lourdes M. Rojas 2017
4369491,urn:uuid:3e6c2021-22e8-4886-b953-75f1d7d23e6a,2019-01-11T23:19:15.000Z,YPM IZ 098704,"Corophium; YPM IZ 098704; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; Collection along shore near the lighthouse and on western breakwall rocks; Elder, L. E.; Rojas, L. M.; 2017-07-10",Corophium,"Elder, L. E.; Rojas, L. M.",7/10/2017,75.9042,-41.2475,,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",Collection along shore near the lighthouse and on western breakwall rocks,gammaridean amphipods; amphipods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Corophium,Det. by: Eric A. Lazo-Wasem 2017
4375504,urn:uuid:742eb165-0eba-4d21-abae-d37c39ed9e7b,2019-01-11T23:19:15.000Z,YPM IZ 100615,"Corophium; YPM IZ 100615; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Outer Island; Scraped off floating dock on northeast side; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; Palffy-Muhoray, N. M.; 2017-07-27",Corophium,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.; Palffy-Muhoray, N. M.",7/27/2017,41.242,-72.76,,North America,USA,Connecticut,New Haven County,"Branford, Outer Island",Scraped off floating dock on northeast side,gammaridean amphipods; amphipods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Corophium,Det. by: Eric A. Lazo-Wasem 2017
4378442,urn:uuid:fbed1e3d-fe2f-420e-bcc7-e2d99b0cf38f,2017-08-15T23:15:43.000Z,YPM IZ 101019,"Costoanachis avara; YPM IZ 101019; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Outer Island; North East side along the shore near the docks; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; Palffy-Muhoray, N. M.; 2017-07-27",Costoanachis avara,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.; Palffy-Muhoray, N. M.",7/27/2017,41.242,-72.76,,North America,USA,Connecticut,New Haven County,"Branford, Outer Island",North East side along the shore near the docks,snails and slugs; molluscs; animals,,,,,Casey R. Culligan,,Costoanachis avara,Det. by: Casey R. Culligan 2017
